chrom,start,end,name
chr4,42767873,42768035,blacklist_4731
chr4,42789978,42790561,blacklist_4732
chr4,42791577,42791868,blacklist_4733
chr4,42791965,42793128,blacklist_4734
chr4,43441828,43443028,blacklist_4735
chr4,44355528,44357428,blacklist_4736
chr4,45165478,45165835,blacklist_4737
chr4,45193478,45193962,blacklist_4738
chr4,46575228,46581617,blacklist_4739
chr4,46583420,46584105,blacklist_4740
chr4,46777816,46778067,blacklist_4741
chr4,48409475,48409642,blacklist_4742
chr4,48850728,48851828,blacklist_4743
chr4,49266328,49267428,blacklist_4744
chr4,49334528,49335728,blacklist_4745
chr4,49401128,49402528,blacklist_4746
chr4,50164916,50169944,blacklist_4747
chr4,50861028,50862628,blacklist_4748
chr4,51040928,51042028,blacklist_4749
chr4,51103128,51105028,blacklist_4750
chr4,52067528,52069428,blacklist_4751
chr4,52290428,52291628,blacklist_4752
chr4,53965229,53965502,blacklist_4753
chr4,54245828,54247228,blacklist_4754
chr4,54443028,54444928,blacklist_4755
chr4,55310428,55311928,blacklist_4756
chr4,55864528,55866428,blacklist_4757
chr4,56693085,56693686,blacklist_4758
chr4,58016728,58018128,blacklist_4759
chr4,58322762,58322915,blacklist_4760
chr4,59422249,59422484,blacklist_4761
chr4,59948685,59948885,blacklist_4762
chr4,60081725,60081872,blacklist_4763
chr4,60191898,60192111,blacklist_4764
chr4,60210328,60211728,blacklist_4765
chr4,60216683,60216958,blacklist_4766
chr4,60383594,60383920,blacklist_4767
chr4,60400116,60400489,blacklist_4768
chr4,60478480,60478828,blacklist_4769
chr4,60480181,60484431,blacklist_4770
chr4,61244468,61246068,blacklist_4771
chr4,61553968,61560568,blacklist_4772
chr4,61561758,61583224,blacklist_4773
chr4,61621268,61623168,blacklist_4774
chr4,61629968,61631868,blacklist_4775
chr4,61676566,61677766,blacklist_4776
chr4,61778966,61780766,blacklist_4777
chr4,61856944,61857163,blacklist_4778
chr4,62126466,62127866,blacklist_4779
chr4,62494901,62496818,blacklist_4780
chr4,64495236,64500569,blacklist_4781
chr4,64861566,64862966,blacklist_4782
chr4,65518424,65523464,blacklist_4783
chr4,65984266,65985366,blacklist_4784
chr4,65996966,65998466,blacklist_4785
chr4,66081966,66083866,blacklist_4786
chr4,66290266,66291866,blacklist_4787
chr4,66635566,66637466,blacklist_4788
chr4,66719666,66720966,blacklist_4789
chr4,66966166,66968066,blacklist_4790
chr4,67325066,67326166,blacklist_4791
chr4,68429166,68430366,blacklist_4792
chr4,68446366,68447866,blacklist_4793
chr4,68669066,68670166,blacklist_4794
chr4,69285166,69286566,blacklist_4795
chr4,69312066,69313366,blacklist_4796
chr4,69428962,69434016,blacklist_4797
chr4,69567866,69568966,blacklist_4798
chr4,69692065,69692365,blacklist_4799
chr4,69715766,69717666,blacklist_4800
chr4,70370866,70380756,blacklist_4801
chr4,70778466,70779866,blacklist_4802
chr4,71513699,71513975,blacklist_4803
chr4,72025600,72030636,blacklist_4804
chr4,72547866,72549366,blacklist_4805
chr4,73199965,73204966,blacklist_4806
chr4,73299929,73304981,blacklist_4807
chr4,74053996,74055196,blacklist_4808
chr4,74447296,74448396,blacklist_4809
chr4,75305876,75310933,blacklist_4810
chr4,75924996,75926696,blacklist_4811
chr4,76131093,76131299,blacklist_4812
chr4,78014414,78019451,blacklist_4813
chr4,78121525,78126557,blacklist_4814
chr4,78337983,78343036,blacklist_4815
chr4,80000266,80006479,blacklist_4816
chr4,80002502,80002998,chrM_18
chr4,80003168,80005132,chrM_19
chr4,80904696,80905896,blacklist_4817
chr4,81070496,81071796,blacklist_4818
chr4,81552472,81557542,blacklist_4819
chr4,81701596,81703496,blacklist_4820
chr4,81776696,81778196,blacklist_4821
chr4,82739837,82744883,blacklist_4822
chr4,83070196,83072096,blacklist_4823
chr4,83539796,83541396,blacklist_4824
chr4,83756696,83760996,blacklist_4825
chr4,85244033,85244185,blacklist_4826
chr4,86474196,86475296,blacklist_4827
chr4,87203096,87204396,blacklist_4828
chr4,87311396,87318296,blacklist_4829
chr4,87502996,87504396,blacklist_4830
chr4,87619096,87620196,blacklist_4831
chr4,88373861,88378908,blacklist_4832
chr4,88483596,88484696,blacklist_4833
chr4,88686433,88686642,blacklist_4834
chr4,88755019,88755239,blacklist_4835
chr4,88755834,88764396,blacklist_4836
chr4,88769946,88808393,blacklist_4837
chr4,89228196,89229396,blacklist_4838
chr4,89285057,89285461,blacklist_4839
chr4,89797909,89799809,blacklist_4840
chr4,90724047,90729106,blacklist_4841
chr4,90810878,90815939,blacklist_4842
chr4,90980509,90982309,blacklist_4843
chr4,91172309,91174209,blacklist_4844
chr4,91801309,91802609,blacklist_4845
chr4,92708109,92709409,blacklist_4846
chr4,92986509,92988409,blacklist_4847
chr4,93841912,93846999,blacklist_4848
chr4,94817909,94819309,blacklist_4849
chr4,96319376,96324416,blacklist_4850
chr4,96947309,96948809,blacklist_4851
chr4,99205844,99206121,blacklist_4852
chr4,99246329,99251371,blacklist_4853
chr4,99378958,99384030,blacklist_4854
chr4,99435509,99437409,blacklist_4855
chr4,99876823,99877311,blacklist_4856
chr4,99994595,99995795,blacklist_4857
chr4,101769272,101769798,blacklist_4858
chr4,101769877,101770020,blacklist_4859
chr4,102880295,102882195,blacklist_4860
chr4,105442295,105443395,blacklist_4861
chr4,106177274,106177483,blacklist_4862
chr4,106241647,106246667,blacklist_4863
chr4,106685004,106685244,blacklist_4864
chr4,107171559,107171905,blacklist_4865
chr4,107575155,107575431,blacklist_4866
chr4,108246295,108248095,blacklist_4867
chr4,108956695,108957795,blacklist_4868
chr4,109308484,109313521,blacklist_4869
chr4,110099195,110100295,blacklist_4870
chr4,110470395,110472295,blacklist_4871
chr4,110625195,110626895,blacklist_4872
chr4,110690095,110691995,blacklist_4873
chr4,110845931,110850973,blacklist_4874
chr4,110964595,110966095,blacklist_4875
chr4,111169339,111174363,blacklist_4876
chr4,111238825,111243860,blacklist_4877
chr4,111572295,111574195,blacklist_4878
chr4,112103185,112108202,blacklist_4879
chr4,113530236,113535281,blacklist_4880
chr4,113915917,113920920,blacklist_4881
chr4,114288391,114293416,blacklist_4882
chr4,114762595,114763695,blacklist_4883
chr4,115425185,115425450,blacklist_4884
chr4,115666845,115671859,blacklist_4885
chr4,116275295,116276695,blacklist_4886
chr4,117120295,117121495,blacklist_4887
chr4,117194380,117199427,blacklist_4888
chr4,118436501,118441545,blacklist_4889
chr4,118544559,118551235,blacklist_4890
chr4,119928095,119929195,blacklist_4891
chr4,121490095,121492095,blacklist_4892
chr4,122503557,122504857,blacklist_4893
chr4,122690157,122691257,blacklist_4894
chr4,122885657,122886757,blacklist_4895
chr4,123607087,123612155,blacklist_4896
chr4,123755025,123760074,blacklist_4897
chr4,126204460,126209521,blacklist_4898
chr4,126580617,126585679,blacklist_4899
chr4,126943723,126948740,blacklist_4900
chr4,127014756,127015856,blacklist_4901
chr4,129012568,129017607,blacklist_4902
chr4,131221218,131226257,blacklist_4903
chr4,131509767,131510108,blacklist_4904
chr4,131893960,131899007,blacklist_4905
chr4,132269285,132270885,blacklist_4906
chr4,132289017,132289341,blacklist_4907
chr4,133353919,133358979,blacklist_4908
chr4,133583220,133588285,blacklist_4909
chr4,133889590,133889889,blacklist_4910
chr4,133910185,133911385,blacklist_4911
chr4,135183299,135188351,blacklist_4912
chr4,135461485,135462785,blacklist_4913
chr4,137593385,137594685,blacklist_4914
chr4,139204369,139209394,blacklist_4915
chr4,139335809,139340879,blacklist_4916
chr4,139383637,139388637,blacklist_4917
chr4,140767523,140772764,blacklist_4918
chr4,142590691,142590959,blacklist_4919
chr4,143200966,143206087,blacklist_4920
chr4,143209946,143210195,blacklist_4921
chr4,143239198,143244220,blacklist_4922
chr4,144090807,144091004,blacklist_4923
chr4,144595799,144600830,blacklist_4924
chr4,144756171,144756497,blacklist_4925
chr4,145401071,145421269,blacklist_4926
chr4,145427932,145463621,blacklist_4927
chr4,145469793,145469977,blacklist_4928
chr4,145476166,145481564,blacklist_4929
chr4,145485707,145486076,blacklist_4930
chr4,145503737,145520283,blacklist_4931
chr4,145525857,145526574,blacklist_4932
chr4,145531024,145549210,blacklist_4933
chr4,145555140,145571129,blacklist_4934
chr4,145571598,145597528,blacklist_4935
chr4,145599894,145606993,blacklist_4936
chr4,145611883,145612266,blacklist_4937
chr4,145631835,145632208,blacklist_4938
chr4,145632952,145637967,blacklist_4939
chr4,145643373,145649743,blacklist_4940
chr4,145658697,145660297,blacklist_4941
chr4,145663178,145668186,blacklist_4942
chr4,145673174,145673869,blacklist_4943
chr4,145676097,145691936,blacklist_4944
chr4,145695014,145709497,blacklist_4945
chr4,145715597,145717197,blacklist_4946
chr4,145720743,145721035,blacklist_4947
chr4,145723997,145725897,blacklist_4948
chr4,145731629,145732125,blacklist_4949
chr4,145734597,145736497,blacklist_4950
chr4,145767011,145768008,blacklist_4951
chr4,145771605,145772215,blacklist_4952
chr4,145772982,145773397,blacklist_4953
chr4,145774497,145778697,blacklist_4954
chr4,145780844,145781204,blacklist_4955
chr4,145783547,145784194,blacklist_4956
chr4,145798710,145798940,blacklist_4957
chr4,145828897,145836297,blacklist_4958
chr4,145836354,145841375,blacklist_4959
chr4,145843897,145851997,blacklist_4960
chr4,145853139,145853648,blacklist_4961
chr4,145861197,145865097,blacklist_4962
chr4,145871127,145871661,blacklist_4963
chr4,146047771,146067001,blacklist_4964
chr4,146071014,146086599,blacklist_4965
chr4,146098799,146103399,blacklist_4966
chr4,146113778,146118815,blacklist_4967
chr4,146119699,146121299,blacklist_4968
chr4,146146283,146152829,blacklist_4969
chr4,146152999,146180699,blacklist_4970
chr4,146189299,146190899,blacklist_4971
chr4,146198623,146207476,blacklist_4972
chr4,146208799,146215099,blacklist_4973
chr4,146215225,146215525,blacklist_4974
chr4,146225015,146230017,blacklist_4975
chr4,146231284,146231697,blacklist_4976
chr4,146233663,146244911,blacklist_4977
chr4,146255761,146256768,blacklist_4978
chr4,146259558,146264670,blacklist_4979
chr4,146264956,146275344,blacklist_4980
chr4,146276542,146281548,blacklist_4981
chr4,146423191,146440385,blacklist_4982
chr4,146440958,146463958,blacklist_4983
chr4,146466138,146501532,blacklist_4984
chr4,146511141,146532856,blacklist_4985
chr4,146535977,146536477,blacklist_4986
chr4,146537203,146538028,blacklist_4987
chr4,146542438,146545738,blacklist_4988
chr4,146564338,146572538,blacklist_4989
chr4,146581547,146581910,blacklist_4990
chr4,146592167,146592492,blacklist_4991
chr4,146594171,146619938,blacklist_4992
chr4,146650485,146650912,blacklist_4993
chr4,146653952,146654242,blacklist_4994
chr4,146715901,146721786,blacklist_4995
chr4,146723087,146731259,blacklist_4996
chr4,146739949,146744971,blacklist_4997
chr4,146751988,146752324,blacklist_4998
chr4,146837367,146837682,blacklist_4999
chr4,146840951,146841306,blacklist_5000
chr4,146841477,146841694,blacklist_5001
chr4,146891692,146891894,blacklist_5002
chr4,146892717,146892922,blacklist_5003
chr4,146893642,146893916,blacklist_5004
chr4,146898497,146898807,blacklist_5005
chr4,146899674,146918749,blacklist_5006
chr4,146922045,146929172,blacklist_5007
chr4,146933165,146933429,blacklist_5008
chr4,146936006,146936314,blacklist_5009
chr4,146941570,146946572,blacklist_5010
chr4,146951988,146956990,blacklist_5011
chr4,146958164,146963191,blacklist_5012
chr4,146968263,146974483,blacklist_5013
chr4,146975242,146980250,blacklist_5014
chr4,147018343,147018537,blacklist_5015
chr4,147024040,147034478,blacklist_5016
chr4,147039977,147040437,blacklist_5017
chr4,147055600,147060601,blacklist_5018
chr4,147061333,147068539,blacklist_5019
chr4,147081999,147087057,blacklist_5020
chr4,147092146,147099462,blacklist_5021
chr4,147113456,147113964,blacklist_5022
chr4,147115375,147136323,blacklist_5023
chr4,147139437,147144503,blacklist_5024
chr4,147153853,147163391,blacklist_5025
chr4,147169247,147174262,blacklist_5026
chr4,147178791,147204483,blacklist_5027
chr4,147210744,147211173,blacklist_5028
chr4,147216091,147218191,blacklist_5029
chr4,147227791,147246038,blacklist_5030
chr4,147248123,147248692,blacklist_5031
chr4,147249497,147254497,blacklist_5032
chr4,147255324,147260412,blacklist_5033
chr4,147270068,147277210,blacklist_5034
chr4,147277791,147283102,blacklist_5035
chr4,147298423,147298915,blacklist_5036
chr4,147303242,147308277,blacklist_5037
chr4,147310491,147322391,blacklist_5038
chr4,147329891,147331191,blacklist_5039
chr4,147332253,147357164,blacklist_5040
chr4,147363625,147364116,blacklist_5041
chr4,147369530,147370394,blacklist_5042
chr4,147379335,147464820,blacklist_5043
chr4,147471999,147478290,blacklist_5044
chr4,147493577,147501386,blacklist_5045
chr4,147508080,147508677,blacklist_5046
chr4,147509331,147509775,blacklist_5047
chr4,147512464,147530489,blacklist_5048
chr4,147549101,147554120,blacklist_5049
chr4,147556752,147566473,blacklist_5050
chr4,147582667,147589263,blacklist_5051
chr4,147612793,147621233,blacklist_5052
chr4,147622032,147658791,blacklist_5053
chr4,147674286,147674634,blacklist_5054
chr4,147687691,147689591,blacklist_5055
chr4,147690817,147710435,blacklist_5056
chr4,147718011,147718652,blacklist_5057
chr4,147729706,147742184,blacklist_5058
chr4,147742808,147748286,blacklist_5059
chr4,147751754,147752201,blacklist_5060
chr4,147755020,147755889,blacklist_5061
chr4,147763903,147768905,blacklist_5062
chr4,147769270,147779153,blacklist_5063
chr4,147791704,147798465,blacklist_5064
chr4,147800091,147801291,blacklist_5065
chr4,147803747,147815350,blacklist_5066
chr4,147821150,147821400,blacklist_5067
chr4,147822528,147827559,blacklist_5068
chr4,147832722,147839091,blacklist_5069
chr4,147846275,147846546,blacklist_5070
chr4,147855622,147855837,blacklist_5071
chr4,147922229,147927268,blacklist_5072
chr4,149609765,149610025,blacklist_5073
chr4,149611142,149616906,blacklist_5074
chr4,149658675,149663724,blacklist_5075
chr4,149807910,149813161,blacklist_5076
chr4,149815242,149820308,blacklist_5077
chr4,150059373,150059606,blacklist_5078
chr4,150511873,150517381,blacklist_5079
chr4,151484912,151485099,blacklist_5080
chr4,152477391,152478591,blacklist_5081
chr4,153150549,153155715,blacklist_5082
chr4,155464291,155464535,blacklist_5083
chr4,155624191,155625291,blacklist_5084
chr4,155769791,155770891,blacklist_5085
chr4,155973106,155978156,blacklist_5086
chr4,156001402,156001569,blacklist_5087
chr4,156328236,156333739,blacklist_5088
chr4,156341184,156346192,blacklist_5089
chr4,156354318,156355618,blacklist_5090
chr4,156356708,156357361,blacklist_5091
chr5,3012588,3012946,blacklist_5092
chr5,3180600,3182500,blacklist_5093
chr5,3764600,3765800,blacklist_5094
chr5,4050825,4056214,blacklist_5095
chr5,5407600,5409500,blacklist_5096
chr5,5745767,5746060,blacklist_5097
chr5,5944826,5945314,blacklist_5098
chr5,6258000,6259400,blacklist_5099
chr5,6685313,6685577,blacklist_5100
chr5,7275900,7277800,blacklist_5101
chr5,7276817,7277018,chrM_20
chr5,7371527,7371748,blacklist_5102
chr5,7433421,7433664,blacklist_5103
chr5,7671031,7671254,blacklist_5104
chr5,7946700,7948200,blacklist_5105
chr5,8096795,8096981,blacklist_5106
chr5,8174100,8175400,blacklist_5107
chr5,8653000,8654400,blacklist_5108
chr5,8704800,8706200,blacklist_5109
chr5,9452276,9452542,blacklist_5110
chr5,9452557,9452732,blacklist_5111
chr5,10626700,10627800,blacklist_5112
chr5,11133400,11134600,blacklist_5113
chr5,11305400,11307300,blacklist_5114
chr5,11458700,11460300,blacklist_5115
chr5,12183764,12183955,blacklist_5116
chr5,12793000,12794100,blacklist_5117
chr5,12814100,12815400,blacklist_5118
chr5,14634947,14635201,blacklist_5119
chr5,14899762,14901071,blacklist_5120
chr5,14902501,14902575,blacklist_5121
chr5,14903200,14923700,blacklist_5122
chr5,14924394,14924691,blacklist_5123
chr5,14925047,14925720,blacklist_5124
chr5,14927480,14927728,blacklist_5125
chr5,14928252,14928685,blacklist_5126
chr5,14928800,14998497,blacklist_5127
chr5,15003248,15010754,blacklist_5128
chr5,15017300,15059000,blacklist_5129
chr5,15060841,15061747,blacklist_5130
chr5,15061905,15062671,blacklist_5131
chr5,15456908,15494923,blacklist_5132
chr5,15495052,15501674,blacklist_5133
chr5,15504896,15538754,blacklist_5134
chr5,15545476,15558365,blacklist_5135
chr5,15572242,15666542,blacklist_5136
chr5,15668745,15718158,blacklist_5137
chr5,17096982,17098582,blacklist_5138
chr5,17370171,17385039,blacklist_5139
chr5,17465327,17478471,blacklist_5140
chr5,17608482,17609682,blacklist_5141
chr5,17776717,17776894,blacklist_5142
chr5,17895360,17900343,blacklist_5143
chr5,18705316,18708541,blacklist_5144
chr5,18708649,18708952,blacklist_5145
chr5,18709004,18709025,blacklist_5146
chr5,19479382,19480582,blacklist_5147
chr5,21269036,21269261,blacklist_5148
chr5,22445364,22445640,blacklist_5149
chr5,22447266,22447518,blacklist_5150
chr5,23037701,23038098,blacklist_5151
chr5,23639286,23639493,blacklist_5152
chr5,23711265,23711591,blacklist_5153
chr5,24204998,24205397,blacklist_5154
chr5,24588247,24588468,blacklist_5155
chr5,25217708,25218163,blacklist_5156
chr5,25817282,25818582,blacklist_5157
chr5,25922196,25922687,blacklist_5158
chr5,25924167,25929194,blacklist_5159
chr5,25931107,25935551,blacklist_5160
chr5,25945166,25946177,blacklist_5161
chr5,25955369,25962264,blacklist_5162
chr5,25972405,25972642,blacklist_5163
chr5,25977919,25982882,blacklist_5164
chr5,25989897,25990149,blacklist_5165
chr5,25998602,25998927,blacklist_5166
chr5,26004460,26014323,blacklist_5167
chr5,26021060,26023860,blacklist_5168
chr5,26040950,26041931,blacklist_5169
chr5,26048199,26048515,blacklist_5170
chr5,26053560,26062660,blacklist_5171
chr5,26066010,26073857,blacklist_5172
chr5,26075641,26083393,blacklist_5173
chr5,26091060,26091241,blacklist_5174
chr5,26092670,26109160,blacklist_5175
chr5,26111950,26112174,blacklist_5176
chr5,26118860,26120260,blacklist_5177
chr5,26120786,26121258,blacklist_5178
chr5,26249089,26249409,blacklist_5179
chr5,26255740,26256130,blacklist_5180
chr5,26256492,26265191,blacklist_5181
chr5,26265275,26265669,blacklist_5182
chr5,26266590,26267031,blacklist_5183
chr5,26267432,26268026,blacklist_5184
chr5,26269748,26270190,blacklist_5185
chr5,27499753,27500163,blacklist_5186
chr5,28592660,28593960,blacklist_5187
chr5,29481059,29481087,blacklist_5188
chr5,29481857,29481944,blacklist_5189
chr5,29482246,29483078,blacklist_5190
chr5,30052760,30054860,blacklist_5191
